url,text,super-long
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/20,"Na strmej skale Kriváňa stáva
mládenec svojej podobný skale;
večerná zora pekne zahráva
si v jeho oka krištále.
Do diaľky mračnej letia mu oči,
zdá sa, že súdiť minulosť chcejú:
a zase zrakma k nebu zatočí,
zdá sa, že hľadá svoju nádeju.

Hneď čelo zmraští a dupne nohou,
jakby chcel vlastný osud rozšľapnúť,
hneď úsmech blyskne tvárou úbohou,
jakby chcel v slasti smútok svoj spláknuť.
Časom hľadí pod seba v dolinu,
hádam myslí o blahu rodiny,
časom sa nehne celú hodinu,
hádam sa modlí za bratov viny.

„Ak plačeš, neplač, mládenec jarý,
smútok len srdce darmo zožiera,
ligot nádeje rozlej po tvári,
túžba šľachetná, ver, neumiera.
Akže sa hneváš, zruš plameň hnevu,
hnev je rozumu zradný poddaný,
osud prichádza v tajnom odevu
s slávnym proroctvom Bohom vyslaný.

Ak myslíš, mysli na stav otčiny
a spoj myšlienku s citom ľúbosti,
vymysli spásu, zleť do dediny —
a daj úmyslu tvár skutočnosti.“
Hlasy utíchnu. Mládenec kročí —
stúpa do svojej dediny:
slza potechy svieti mu z očí
a žije celý v žití otčiny.",
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/21,"Búrlivé vlny o breh plieskajú,
      jakby svet chceli zaplaviť:
Či sa pokoju mdlému rúhajú?
      Či moc chcú slávnu objaviť? —
Ony sa búria! — A junák mladý
vešteckým okom do hlbín hľadí
      na ich tajomné pohnutie. —
A nad morom sa nesie, rozvieva,
hlasom v bralistých krajoch zaznieva
      velebné jeho nadchnutie:

Odkry sa, odkry, prosím ťa, tmavá
      nových dňov mojich zástera!
Ukáž, či slasť, či žiaľ mi podáva
      moja v svet a v Boha viera!
Nádeje moje, ako kryštály,
čo ruky božie nebom rozsiali,
      do duše mojej blýskajú:
kto ale vývod zo sĺz nešťastných
vydá, čo z očí mladých a jasných
      na hrob nádeje padajú? —

Hoj, duša mladá, v centrum sa večnom
      usaď túžením Cheruba!
Zastane ten na hrade bezpečnom,
      kto sa k božskosti prerúba!
Bárs aj zákon ten, čo svetmi krúti,
veselosť tvoju krížom zarmúti,
      ty znaj nepoznať nehody!
Nech ti je svätá myšlienky sláva,
ostatné slávy, čo svet podáva,
      sú tieto svojhlavé vody! —

Ha! jak sa k nebu hádže vlnami
      divý syn tento prírody!
Ale ťarcha tá s jeho vodami
      vždy ho naspak o zem hodí:
Tak teba, moja biedna otčina,
ku zemskej hrude živel zaklína,
      čo sám nezná sa zvelebiť;
ale musíš sa cez biedy, hroby
z nešťastia svojho, slabosti, mdloby
      na slnce života prebiť!

Ako ty, more, v národov rade
      rod môj sa šíre rozkladá,
ako ty, v svojom plamennom hlade,
      okúsiť voľnosti žiada!
Ako ty, more, v svojich hlbinách,
poklady kryje v svojich rodinách
      a svetu ich neodkryje;
ako ty, more, v divej ľútosti,
vlnu, čo má ho vyniesť k výsosti,
      on do pŕs vlastných sa bije!

Ako ty, more, on je mohutný,
      a predsa ako ty, slabý!
Ako ty, more, on je ozrutný,
      jak ty, v stenaní pochabý!
No, jak ty, more, v silných orkánoch,
v tvojich nesmiernych vodných balvanoch
      vyváraš hrozný tento šum:
tak ľud môj v dutí silných orkánov,
pod ťarchou tisíc ráz oplakanou,
      objaví svetu svoj rozum!",
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/22,"Zhrmelo nebo — blesky sa rozsvitli —
obloha smutná horko zaplakala,
a nad lúkami, čo práve zakvitli,
vysoká Nitry zatriasla sa skala:
a v hrmavici pod zámkom sa zjaví
v postave slávnej mladá deva Slávy.

Oko vysiela v krásne svoje kraje;
cez lúky spevné a cez tiché háje
túžobne milé na Slovensko hľadí;
myseľ za rod a cit za ľud tej vlasti,
tam slzu blaha, tam slzu bolesti
na líc vädnúce ruže tíško cedí.

Slýchava ona často v tichej dobe
tie žiaľohlasy, čo Slovenskom lkajú,
slýcha, či v tom veľkom sa Tatier hrobe
hlasy vzkriesenia už neozývajú:
časom za hriechy bratov sa modlieva,
časom im pieseň o sláve zaspieva.

Pod zámkom Nitry deva sa zrodila,
slovenská Tatra vlastná je jej mati,
tá ju modliť sa, tá spievať učila
žalm ten: „Zmiluj sa, Hospodine svätý!“ —
„Amen!“ zvon Nitry na pokánie zvoní,
na kajúcich sa zmilovanie skloní!



",
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/23,"Štiavnica! Sitna pekného dcéra,
k Sitnu svojmu sa prirovnaj!
Obraz jeho maj aj tvoja viera,
mohutnosť jeho aj ty maj!
Nezvratnosť sily vidíš v tých bralách,
výsosť slávy v tej výšine,
prísnosť v oblačných jeho povalách:
Sitnom tvojej buď rodine!

Štiavnica! zlatých pokladov mati!
Blesk tvoj mŕtva zem ti rodí;
slávu slávnejšiu môžeš dostati,
ale táto z neba chodí:
majú poklady čos’ mohutného —
zlato káže, svet poslúcha —
ale sloboda ducha statného
na štrng zlata má byť hluchá.

Štiavnica! srdce slovenských krajov,
buď strediskom slovenských síl!
Vychovaj Sláve hodných šuhajov,
svojich si vzkries z nemých mohýl!
Úloha to je srdca živého
život liať do svojich údov,
a hlasom zvona udrieť hlasného
do zamknutých pŕs osudov!

Štiavnica! zámkov sivých dolina,
nezamkni sa v ich zvaliny!
Zo zámkov každá znie ti hodina,
každá volá tvoje činy!
Zámky sú punkty silnej obrany,
pamiatka ich slávny ohlas:
hradby si vystav na všetky strany,
buď slávnejšou ako bolas’!

Štiavnica! mesto vstalé na hore,
Fárusom buď svojmu ľudu!
Lej svetlo celej Sitna priestore,
bleskom prejmi temnú hrudu:
obete tvoje osveta vzýva,
obetuj aj tvojmu rodu,
zárody veľké kraj tvoj ukrýva
pre národ, um a slobodu!

Štiavnica! kraja svojho tržisko,
pole tvoje okolný kraj!
Ty mu osvety buď semenisko,
za zbožie ty mu ducha daj:
nekupuj ľudu toho mozole
za samý tvoj strieborný pľach;
obrábať strán tých duchovné pole
určené máš v tvojich silách!

Štiavnica! žitia môjho kolíska,
žitia môjho v krajoch ducha!
Dovoľ, že syn tvoj prajný si získa
naklonenosť tvojho ucha.
Slávnou ťa vidieť sláva je jeho,
mrieť tebe je mrieť nám obom:
buď aspoň hradom ducha rodného,
keď si lásky mojej hrobom!",
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/24,"Rád sa ja dívam v tvoje brilianty,
      rieka moja, milý môj Hron!
Mŕtve hovoria iným folianty,
      mne tvojho toku šumný tón:
žiada sa večnosť v tieňoch ukrytá,
aj zmena žiada sa rozmanitá
      ľudskému časov synovi;
tvoje vlny sú obrazy vekov —
a prúd tvoj, jakby naveky tiekol,
      svet nový, nový a nový.

Keď prudké svoje zamútiš vody,
      cit sa a duch môj zarmúti;
v tajomstvách kalných žijú národy,
      pekné duše osud múti;
ale zo stokov tvojich výborných
blbocú vlahy vlniek strieborných
      ako kopy hravých detí:
a tie očistia zas tvoje toky,
keď si vykonáš úkol vysoký,
      úkol: zmyť svet svoj zo smetí.

Zo strán slovenských vetry zaduli,
      ale rieka tečie ďalej;
uhly sprašťali: rieku okuli
      ľady zimy osiralej;
už nevalia sa tie moje vody,
už zviazané sú krídla slobody
      tých letných vĺn môjho Hrona:
hlasy mi jeho umĺkli razom,
ako keď zviaže smutným povrazom
      Veľký piatok srdce zvona.

Ale pod ľadmi žije syn Holi,
      nevidí svet, čo on robí
a pyšné brehov jeho topoli
      tešia sa z jeho poroby.
Až blyskne slnce a prasknú ľady
a šum rieky sa zase omladí
      a vlny slobodne hrajú:
s hukom víťazným ramená jeho
zlomky pút svojich k mora Čierneho
      vodám prudko unášajú.

Rieka sa hadím krížením točí
      a valný tok o breh bije,
prekážky svoje mocne nivočí,
      násilné boky podmyje:
ona sa nízkou vinie dolinou
a s vysokou si pohráva hlinou
      a dol’ ju melie, šuchorí,
a vypnuté tam na nízkom poli
na zrutnú výšku pyšné topoli
      strhne, zatopí, zamorí.

Nech piesne cudzie trúba sprevádza,
      alebo struny trasenie,
alebo to, čo z píšťal vychádza
      vlniek veterných vlnenie:
na tvojich brehoch, v tôňach jelšiny
spievať ja budem v tie violíny
      šumu tvojho, slovenský Hron!
A keď zabúria z pŕs mojich žiale,
nech sa ozýva od skaly k skale
      búrnych tvojich vôd barytón.",
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/25,"Ticho je u nás; hej, mŕtvo ticho:
Že mŕtvo? ba žijú telá!
Ale hýbavosť, duša života,
nevieme, kde sa podela:
Svorno je u nás, ako keď mŕtvi
ku mŕtvym svojim poľahnú,
čo jedni k druhým dakedy sotvy
v bratskom sa bozku už nahnú.

Ticho je u nás; od riek ku horám
posteľ ohromná sa stlaje,
rieky v pokoji tečú ku morám,
háj s horou tíško si vlaje:
utíchli žiale, aj spravodlivá
žaloba stránky nedelí;
Slovensko svorno si odpočíva
na sedmispáčov posteli.

Ticho je u nás; veď stíchli búre,
Slovensko drieme v pokoji,
rozbroja ostrožravé pazúre
zatupli v samom rozbroji:
niet slov závisti, zášti, sočenia,
písmeny značenej jedom,
studený pohľad vzájom si menia
sused so svojím susedom.

Ticho je u nás; hádam čušíme
pod bičom prísnych osudov,
hádam vystúpiť len sa bojíme
pred duchom, tým sudcom bludov:
len v spodnej, hádam, srdca temnici
dujú kameň zlostné boje
a škripia ticho: — ale v ulici,
v knihách — no všade, ticho je!

Oj keby radšej surmy hlásili,
rana za ranu padala,
že by zsinela sila zo sily,
víťazom znela pochvala!
Asnáď úprimné potom zmierenie
prišlo by za statočný boj:
vraj, len z víťazstva koreňa ženie
haluz palmy svätý pokoj!

Ale nie, Bože! nie ohňa cesty,
nie nástroj tvrdej oceli,
nedaj moc zvade a právo pästi —
jedni padnúť by museli:
zväzok veľkého kráľa Moravy
buďmež’ od čiastky do čiastky,
tak veď nás k jasným výšinám slávy
svätou cestou svätej lásky!

Ale ďaleko Kanaan lásky,
kde nádej, viera už rodí: —
Bratia! mocné sú šľachetných zväzky:
svornosť nech záveje brodí! —
Potom už či boj, či pokoj: s Bohom!
Nezhynú naše nádeje;
zaviatym slávy dávnej prielohom
svornosť prebrodí záveje!",
https://zlatyfond.sme.sk/dielo/147/Sladkovic_Kratsie-basne/27,"Ty, duša moja, duša mládenská,
lietaš tou sveta šírinou,
lietaš tým svetom Slavianstva synov,
sťa holubica panenská
lieta nad hájom a poletuje,
hľadajúc haluz zelenú,
na ktorej zloží, keď víchor duje,
dušu svoju rozželenú. —
Ty, duša moja, lietaš široko,
a tam, kde voľnosť ťa víta,
kde slnce slávy ešte len svitá,
oprieš roztúžené oko:
tam si vydýchneš, tam sa zanoríš
v hlbinu krásnej prírody,
z ľúbosti, z krásy, z viery si tvoríš
svet vlastný svätej slobody.

Snívam o krajoch, kde nieto hriecha,
kde túžba už pôžitkom je,
kde velikánske čnie povedomie —
ako Kremľa zlatá strecha
nad Moskvou svätou — nad srdcom jarým,
kde mladosť večne zelená,
kde proti vrahom vyletiac starým
hnev svätý voľnosť znamená,
kde nepočuješ vresky potreby,
kremä sladkých potrieb duši,
kde noci niet, kde deň čuší
ako v tom Mahmuda nebi: —
snívam o krajoch týchto, ale či
krajov takých znáte vy kde? —
Len sama moja duša mi svedčí —
ostatný svet šomre: nikde!

Nuž, nech vám bude! jak nikde ich niet!
týchto hôr a zámkov zlatých: —
ale v poryvoch mladosti svätých
vidím ja jeden krásny svet,
kde zastane si sväté nadšenie
a riekne: staň sa! mohutné,
a za vidinou svojou sa ženie
cez radostné i cez smutné,
a nedá srdcu svojmu ochladnúť,
a nikdy ho nenasýti,
a v žilách svojich všemožnosť cíti,
a neverí, že môž’ padnúť;
a keď aj padne, tak zmizne krásne,
ako plameň meteora,
keď vo vlastnom si svetle vyhasne: —
kde kraj ten? — druhovia — Hrona!

Oj, Hora, Hora! ty Čierna Hora!
Ty krajina krepkej vlády!
Pozri si len na tie tvoje hrady:
Balkána výš, hĺbku mora!
Taký je syn tvoj ako ten Balkán,
tak silný, strašný, tak hrdý,
tak je slobodný, taký veľký pán,
tak je v svojej vôli tvrdý! —
A jak tie sivé Adrie vody,
tak jeho cit je hlboký;
jak búra vôd tých tak je divoký
v pomste syn tvojej prírody;
jak more večné ctí si zákony,
tak syn tvoj zákony otcov:
huk mora, to sú slobody zvony
v prsiach tvojich Čiernohorcov! —

Ty, duša moja, keď city schytia
teba tou sveta šírinou,
lietaš si sama s svojou jedinou
ideou mladého žitia:
v rodinách Slávy lietaš široko,
a tam, kde ťa voľnosť víta,
kde slnce slávy ešte len svitá,
oprieš roztúžené oko:
tam si vydýchneš, tam sa zanoríš
v peknú tajomnosť prírody,
z ľúbosti, krásy, z viery si stvoríš
svet vlastný svätej slobody:
vzlietniže teraz s nadšením tvojím
na najvyšší vrch Karpatov,
zasvieť nad rodom ospalým mojím
odbleskom tým našich bratov!",
https://zlatyfond.sme.sk/dielo/37/Stur_Basne/3,"Děvín, milý Děvín, hrade osiralý, 
povězže nám, kedy tvoje hradby stály?
""Moje hradby stály v časech Rastislava, 
on byl mojím pánem, on Slovanstvu hlava.""

Děvín, milý Děvín, hrade osiralý, 
kdyže tu otcové naši sněmy mali?
""Vaši otcové tu sněmy držívali, 
když si Slavimíra za ochránce vzali!""

Děvín, milý Děvín, hrade osamělý,
kedy na tvých hradbách koruhve se chvěly? 
""Koruhve se chvěly v časech Svatopluka, 
svalila je Němců i Maďarů ruka!
A od toho času aj já ošedívám
od žele, když se v mé dávné říše dívám.

S hradby moje slzy dolu mi padají, 
ony mutnou sestru Moravu dělají. 
Proto ona teče kalná do Dunaje.
Já padám, mně rovně zapadají kraje.""

Děvín, milý Děvín, časy tvé zapadly, 
na nás, volných otců syny, zlé připadly.
""Nechtě smutku toho, tam lysá zůstala 
Kobyla, co tolko nade mnou plakala. 
Když slunéčko za tu horu se ukrývá, 
veždy smutným okem na mne se podívá.
Prvé mi svítilo a včil mne obchází
tak, hle, naše štěstí se časy zachází.""


",
https://zlatyfond.sme.sk/dielo/37/Stur_Basne/6,"Nač se na Černomořan pohoří teď, slunce milostné, 
k roznětu zas spouštíš vnad zpanilého jara?
Nač hrabivý tichneš, severu, proč medle začínáš, 
vesno, na větříkách tam voňavých se vozit? 
Půvaby, kavkaské doliny, své teď světu tajte!
Do květu rozvíjet k vůli se máte komu? 
Tenť zahynul, po vašich lepotách co se chutně popásal,
pak zpanilé co vaše zkresliti vesny uměl. 
Onť již v podzemní tlí chyšce - vám se odíti 
místo šatů veselí smutku do roucha bude.
Z oblohy zamračené co vytáhlas' jedno si líce
nad ledovou Volhou, skrý v mraky, vesno, zase. 
Zůstaň tam za mořem kouzelný hlas jara pěvců
a v hlubinách skrývej své zpěvy, Volhy děvo! 
Tam-li vidíš pahorek s kamenem se vynášeti bílým? 
Víš-li, že zakrývá v svém mileného loně?
Srdce mi klid ponechá, kdy pomyslím, léta že dlouhá 
pohrobený ještě kvésti ve vlasti mohl.
Jest pro vlast jediný veliké den váhy vřelého 
vlastence: ztracené těžce ji léto raní.
Bouřněji srdce bije, kdy pomyslím, hrob že na Volze 
násilnou vykopán jest synu vlasti rukou.
Mongol dosti divý sveřepil tam a dítky domácí 
s hordou loupeživou vraždami dosti mučil. 
Hradby skal vysoké brání teď nápadu hordám,
než tu branou cizinec hostinnou se dere.
V pochlebivém krade se v rouše, skoumá - po hodince, 
Zasvěcenec vlasti své se nadarmo hledá. 
Hnedle jiný a jiný se tratí: tať pohroma rozkvět 
rozlehlých Slovanů otčiny zachvacuje.
Kdož na divadlo nyní ve prostém rouše domácím 
vyzve tě, Volhy děvo? Snad ti chaloupka bytem 
teď bude ustavným, neboť aj Puškýnovi temně
ohromný zahučel do hrobu Moskvy Ivan.
Ač tě jiný vyzval na divadlo, do roucha cizého 
prv se odít musilas', tvé mu po vůli není! 
Tvé vnady pak v prostém, vábném ale otčiny rouše 
jsou co měsíc jasný, v tom zahalen co zemí.
Kdož teď na květný vyvede chlum k zábavě Moskvy,
Petrova a sto jiných měst vyvolence čilé?
Kdož světu vytlumočí přepodivné zázraky Petra, 
na hlas ""staň se"" jehož povstala Ruska obec?
Slávie po hněvu teď smutné oči na hrob upírá,
v němžto svých dítek všech kochanečka vidí. -
Málo se Váhu rodák na popěvkách, sem dorazivších, 
sic v Puškýnu bavil, nadchnuly než mu ducha.
Těchto dojem písní, široké pak Slávie dumky 
nad pěvcem truchlit Váhu rodáka nutí.
Ač zahynul Puškýn, velikou přece Slávii veždy
obletovat bude duch, co v jeho loutně žije.
On si na nejvyšší Slovanů hor týmě zasedne: 
rozlehlé doliny chval zdrojem věčně budou.",
https://zlatyfond.sme.sk/dielo/83/Chalupka_Mor-ho/1,"Zleteli orly z Tatry, tiahnu na podolia, 
ponad vysoké hory, ponad rovné polia; 
preleteli cez Dunaj, cez tú šíru vodu, 
sadli tam za pomedzím slovenského rodu.

Duní Dunaj a luna za lunou sa valí: 
nad ním svieti pevný hrad na vysokom bralí. 
Pod tým hradom Riman—cár zastal si táborom: 
belia sa rady šiatrov ďalekým priestorom. 
Pokraj táboru sedí cár na zlatom stolci; 
okol neho cárska stráž, tuhí to paholci; 
a pred cárom družina neveliká stojí: 
sú to cudzí víťazi, každý v jasnej zbroji. 
Pobelavé kaderie šije im obtáča, 
modré ich oči bystro v okolo si páča. 
Rastom sú ako jedle, pevní ako skala, 
zdalo by sa ti, že ich jedna mater mala. 
Krásna zem — jej končiny valný Dunaj vlaží, 
a Tatra skalnou hradbou okol nej sa väží: 
Tá zem, tie pyšné hory, tie žírne moravy: 
to vlasť ich, to kolíska dávna synov slávy. 
Slovenský rod ich poslal, zo slávneho snemu, 
aby išli s pozdravom k cárovi rímskemu. 
Oni čelom nebijú, do nôh nepadajú: 
taká otroč neznáma slovenskému kraju, 
lež božie dary nesú, chlieb a soľ, cárovi  
a smelými sa jemu primlúvajú slovy:
„Národ slovenský, kňazstvo i staršina naša, 
kroz nás ti, slávny cáre! svoj pozdrav prináša. 
Zem tá, na ktorú kročiť mieni tvoja noha, 
to je zem naša, daná Slovänom od Boha. 
Pozri: tu jej končiny valný Dunaj vlaží, 
tam Tatra skalnou hradbou okol nej sa väží. 
A zem to požehnaná! Chvála Bohu z neba, 
máme pri vernej práci voždy svoj kus chleba. 
Zvyk náš je nie napadať cudzie vlasti zbojom: 
Slovän na svojom seje, i žne len na svojom, 
cudzie nežiada. Ale keď na naše dvere 
zaklope ruka cudzia v úprimnej dôvere: 
kto je, ten je; či je on zblíza, či zďaleka: 
Vo dne, v noci na stole dar boží ho čaká. 
Pravda, bohy vydaná, káže nám Slovänom: 
pána mať je neprávosť a väčšia byť pánom. 
A človek nad človeka u nás nemá práva: 
sväté naše heslo je: Sloboda a sláva! — 
Neraz krásnu vlasť našu vrah napadol divý: 
na púšť obrátili sa bujné naše nivy; 
mestá ľahli popolom: a ľud náš úbohý, 
bitý biedami, cudzím dostal sa pod nohy. 
Bláhal už víťaz pyšný, že si bude pásti 
vôľu svoju naveky po slovänskej vlasti, 
a žiť z našich mozoľov: ale bláhal darmo! 
Dal nám Boh zas dobrý deň, zlomili sme jarmo. 
A tí, krutým železom čo nad nami vládli, 
kdeže sú? — My stojíme; ale oni padli. — 
Lebo — veky to svedčia — vo knihách osudu 
tak stojí napísané o slovänskom ľudu: 
Zem, ktorú v údel dali Slovänom nebesá, 
tá zem hrobom každému vrahovi stane sa. — 
Nuž, povedzže nám, cáre! mocná ruka tvoja 
čože nám nesie: či meč, či vetvu pokoja? 
S mečom ak ideš: cáre! meče máme i my, 
a poznáš, že narábať dobre vieme s nimi; 
ak s pokojom: pozdrav ťa pán neba i zeme, 
lepšie, ako ťa my tu pozdraviť umieme. — 
Tieto dary božie sú priazne našej znaky; 
z ďaky ti ich dávame: ber ich aj ty z ďaky.“ 
Nevzal cár božie dary, z jeho mračnej tvári 
urazená sa pýcha ľútnym hnevom žiari. 
A zo stolca zlatého takovým sa heslom 
ozvali ústa jeho ku slovänským poslom:
„Mocný pán, ktorému boh celú zem podnožil 
a osudy národov v ruku jeho vložil: 
ten pán velí: Slovänia! pozrite po svete: 
medzi národy jeho či jeden nájdete, 
ktorý by putá minul abo nezahynul, 
akže oproti Rímu prápor svoj rozvinul. 
Skloníte šije i vy. — Tie krásne roviny, 
túto zem vašich dedov dostane ľud iný. 
A spurné rody vaše pôjdu Rímu slúžiť, 
strážiť nám naše stáda, polia naše plúžiť. 
A junač vašu k mojim junákom pripojím, 
a z nej krajinám rímskym obranu pristrojím. 
A kto sa proti mojim rozkazom postaví, 
beda mu! ten sám sebe záhubu pripraví. 
Vedzte, že som pán Rímu, a Rím je pán svetu: 
To moja cárska vôľa; to vám na odvetu.“

Hriema pyšný cár, hriema zo stolca zlatého, 
lenže Slovän nejde sa ľakať pýchy jeho. 
Hoj, rozovrela tá krv slovänská divoko, 
a junák ti cárovi pozrel okom v oko; 
a z oka ti mu božia zablysla sa strela, 
ruka sa napružila a na zbroj udrela; 
a jedným veľkým citom srdcia im zahrali; 
a jeden strašný ohlas ústa im vydali: 
„Mor ho!“ kríkla družina slovänská odrazu 
a meč zasvietil v pästi každému víťazu: 
„Mor ho!“ kríkla a razom na cára sa metá: 
To ti na rímsku pýchu slovänská odveta.
No, dokáž teraz, či máš toľko sily v meči, 
koľko pýchy vo tvojej, cáre, bolo reči. — 
Ale ten nie! — zbroje sa bojí podlá duša: 
a tu ti o slobodu dobrý ľud pokúša. — 
Skočil medzi stráž svoju cár bledý od strachu: 
a zlatý jeho stolec už sa váľa v prachu; 
a mečom za ním Slovän cestu si preráža 
a junák za junákom padá cárska stráža.

Zasurmili surmity, volajú do zbroje: 
povstal tábor, do šíkov zvíjajú sa voje; 
a voj za vojom divým útokom ta letí, 
kde boj na cára bijú tie slovänské deti. 
Husté prachu kúdoly po poli valia sa, 
zem dupotom a nebo rykom sa otriasa. — 
A tá naša rodinka, tá slovänská čata, 
už vám je zôkol—vôkol od vrahov obstatá. 
Sto mečov sa každému nado hlavou blyští, 
lež Slovän nečítava vrahov na bojišti, 
ale morí. — Hoj, mor ho! detvo môjho rodu, 
kto kradmou rukou siahne na tvoju slobodu: 
a čo i tam dušu dáš v tom boji divokom: 
Mor ty len, a voľ nebyť, ako byť otrokom.

Zúri boj a našina stala si dokola: 
to vie, že premoc rímsku jej moc nepredolá: 
lež, brať moja, ak už len padnúť mi máš v boji, 
to že mi padni, ako víťazom pristojí.

A môj Slovän ešte raz bystré hodil zraky 
ponad tie šíre rovne, na kraj svoj ďaleký. 
Tam na tých horách sivé mihajú sa väže, 
čo strežú slovenského národa čierťaže. 
Svätoháj, stovekými zelený lipami, 
v tajné tam lono túli bohov jeho chrámy. 
A nad riekou biely dom, v ňom jeho rod milý, 
a v čistom poli dedov posvätné mohyly: 
dedov, ktorých niekdy ľud radievali rady, 
ktorých meč divých vrahov odrážal nápady. 
Ich popoly dávno už čierna zem tam kryje, 
ale ich meno posiaľ v piesni ľudu žije. 
A sláva zašlých vekov junáka oviala; 
a duša jeho svätým ohňom splápolala, 
a meč v jeho pravici strašnejšie sa zvíja; 
bleskom blýska na vraha, hromom ho zabíja. 
Praštia zlomené raty, bité štíty zvonia 
a pyšné prilby rímske do prachu sa ronia.

Hynú i naši, hynú, ale sťa víťazi! 
Žiadna rana zvuk bôľu z úst im nevyrazí, 
vďačne lejú vernú krv po osudnom poli: 
oj, veď padnúť za národ — oj, veď to nebolí!

A boj pomaly tíchne: strašná búry sila 
divým svojím zúrením sama sa zničila. 
— A kde naši, čo bili ten Rím svetovládny, 
lebo koval úmysel na Slovänstvo zradný: — 
Kde naši? — Hojže, Tatro, jasných orlov mati! 
Nikdy sa ti tá tvoja detva už nevráti. 
Páč! Nad valným Dunajom krvavô pobrežia: 
tam ti tvoji synovia povraždení ležia. 
Neostal, ani kto by tú zvesť niesol bratom: 
Bratia vám za česť rodu padli v boji svätom. 
Lež každý na junáckej spočíva posteli, 
na kope vrahov, zbitých od jeho oceli. 
Už nežije, a ešte hrozí tá tvár bledá, 
tá ruka zmeravená meč odjať si nedá.

A cár s okom sklopeným na bojišti stojí: 
A čo? — Azda tých padlých Slovänov sa bojí? — 
Nie, lež bezdušné svojich hromady tam vidí 
a zo svojho víťazstva radovať sa stydí. 
No zahyň, studom večným zahyň, podlá duša, 
čo o slobodu dobrý ľud môj mi pokúša. 
Lež večná meno toho nech ovenčí sláva, 
kto seba v obeť svätú za svoj národ dáva. 
A ty mor ho! — hoj mor ho! detvo môjho rodu, 
kto kradmou rukou siahne na tvoju slobodu; 
a čo i tam dušu dáš v tom boji divokom: 
Mor ty len, a voľ nebyť, ako byť otrokom.",
https://zlatyfond.sme.sk/dielo/125/Chalupka_Turcin-Ponican/1,"Jajže, bože, strach veliký:
padli Turci na Poniky;
padli, padli o polnoci:
Jajže, bože, niet pomoci.

Ľudia boží, utekajte,
zajať Turkom sa nedajte:
a čo mladô — zutekalo,
a čo starô — nevládalo. —

Skočil Turčín bystrým skokom
do jelšiny nad potokom;
našiel on tam starú ženu,
medzi krovím učupenú.

Také on jej robí muky:
do železa dal jej ruky;
povraz hodil jej na šiju
a o koňa pripäl si ju.

Vláči Turčín starkú, vláči,
po hrobline, po bodliači:
starkej krev sa z nôžok leje,
a Turčín sa iba smeje.

A keď ona už ustáva,
kančukou ju pošibáva;
a keď ona na zem padá,
ostrohami v bok ju báda. —

Hučia, hučia Turkov čaty,
poháňajú ľud zajatý:
tri ráz mesiac už omladol,
a oni vždy tiahnu nadol. —

Ten turecký svet ďaleký,
prešli oni prez tri rieky,
zašli oni za tri hory,
zastali pri šírom mori.

A nad morom mesto leží,
týči k nebu tisíc veží:
Jaj, bože, len smutno je to:
na tých vežiach kríža nieto. —

A keď blížili sa k mestu,
Turkyňa im zašla cestu:
a Turkyňa ako ruža,
pekne víta svojho muža:

„Vitaj, mužu, vitajže mi,
z tej uhorskej krásnej zemi!
Či sa dobre vám vodilo?
Či vám šťastie poslúžilo?“ —

„Dobre, dobre sme chodili:
Maďarov sme si podbili,
a Slováci sa nedali,
preto sme ich zrabovali.

A čože je tu nového?
Povedz, žienko, dač dobrého.“
„Dobrá, dobrá tu novinka:
požehnal ti pánboh synka.“

„A ja vediem otrokyňu,
nášmu synku varovkyňu.
Keď ho bude kolísavať,
pekne bude mu spievavať.

Slovenka to, tam od Hrona;
veľmi pekne spieva ona:
bo spevu na božom svete
nad slovenský nenájdete.“ —

Turčín sedí, kávu pije
a Turkyňa zlatom šije:
a starká si spieva tíše
a Turčiatko im kolíše.

„Hajaj, búvaj, krásno dieťa!
Donesiem ti z hája kvieťa;
donesiem ti z ruže púčok,
veď si ty môj milý vnúčok.“

Dopočul to Turčín mladý,
hneď so starkou stal do vady:
„Ako ty smieš to spievati?
Či si mu ty stará mati?“ —

„Raz Poniky rabovali,
syna môjho sebou vzali;
syna môjho v treťom roku,
mal on hviezdu, znak na boku.“

A Turčín a jeho žena
hodili sa na kolená:
„Odpusť, mati, svojmu synu
prevelikú jeho vinu.

Nebudeš už otrokovať,
s nami budeš tu panovať,
chodiť, ako my, vo zlate
a spočívať na zamate.“

— „Udeľ vám Boh, deti moje,
sväté požehnanie svoje,
ale túžba moja letí
len ta, kde kríž z veže svieti.

Ta do vlasti mojej lona,
na tie krásne brehy Hrona:
tam kvitol kvet mojej mladi,
inde sa mne žiť nesladí.

Tam pod krížom starší moji
v tichých hroboch spia v pokoji;
tam — keď bude vôľa božia —
i mňa ku nim nech uložia.“",
